payment_id,order_id,payment_ts,payment_method,payment_status,amount,currency
PAY0000313,ORD0000313,2026-04-25T11:35:49Z,wallet,success,12741.52,SGD
PAY0000314,ORD0000314,2026-01-29T04:42:12Z,bank_transfer,success,11982.44,SGD
PAY0000315,ORD0000315,2026-05-11T10:10:34Z,paypal,success,7485.14,SGD
PAY0000316,ORD0000316,2026-02-15T23:34:10Z,wallet,success,8776.3,SGD
PAY0000317,ORD0000317,2026-03-27T05:31:11Z,card,refunded,6715.34,SGD
PAY0000318,ORD0000318,2026-05-24T03:24:54Z,paypal,success,7520.36,SGD
PAY0000319,ORD0000319,2026-04-27T22:25:49Z,wallet,failed,9459.73,SGD
PAY0000320,ORD0000320,2026-03-19T19:57:10Z,wallet,pending,2926.82,SGD
PAY0000321,ORD0000321,2026-04-26T08:34:56Z,paypal,success,7790.24,SGD
PAY0000322,ORD0000322,2026-02-24T18:45:14Z,paypal,success,4246.64,SGD
PAY0000323,ORD0000323,2026-04-21T19:39:45Z,bank_transfer,success,2454.72,SGD
PAY0000324,ORD0000324,2026-01-18T07:39:39Z,wallet,pending,3775.62,SGD
PAY0000325,ORD0000325,2026-02-20T12:32:23Z,bank_transfer,success,1210.83,SGD
PAY0000326,ORD0000326,2026-05-20T14:24:29Z,bank_transfer,success,11939.3,SGD
PAY0000327,ORD0000327,2026-04-07T00:37:25Z,wallet,success,7145.91,SGD
PAY0000328,ORD0000328,2026-05-12T13:47:40Z,bank_transfer,success,10203.35,SGD
PAY0000329,ORD0000329,2026-04-24T05:44:30Z,bank_transfer,refunded,9915.79,SGD
PAY0000330,ORD0000330,2026-03-24T05:50:43Z,paypal,refunded,8889.9,SGD
PAY0000331,ORD0000331,2026-02-19T07:59:36Z,wallet,failed,16197.74,SGD
PAY0000332,ORD0000332,2026-03-07T21:55:41Z,card,success,7245.84,SGD
PAY0000333,ORD0000333,2026-03-02T21:06:31Z,bank_transfer,success,5446.99,SGD
PAY0000334,ORD0000334,2026-02-21T03:26:38Z,card,failed,7904.97,SGD
PAY0000335,ORD0000335,2026-05-08T17:16:48Z,card,success,10968.72,SGD
PAY0000336,ORD0000336,2026-01-23T14:39:40Z,wallet,success,607.64,SGD
PAY0000337,ORD0000337,2026-04-06T18:12:35Z,card,success,1803.17,SGD
PAY0000338,ORD0000338,2026-02-02T17:39:41Z,paypal,pending,13604.98,SGD
PAY0000339,ORD0000339,2026-04-07T18:16:52Z,card,failed,1897.44,SGD
PAY0000340,ORD0000340,2026-03-14T13:55:28Z,card,success,732.09,SGD
PAY0000341,ORD0000341,2026-05-18T11:31:07Z,wallet,success,5196.01,SGD
PAY0000342,ORD0000342,2026-05-23T01:45:52Z,paypal,success,11680.0,SGD
PAY0000343,ORD0000343,2026-03-19T10:52:55Z,bank_transfer,success,3061.3,SGD
PAY0000344,ORD0000344,2026-03-17T11:56:17Z,bank_transfer,failed,4802.38,SGD
PAY0000345,ORD0000345,2026-03-02T06:38:36Z,paypal,success,18768.21,SGD
PAY0000346,ORD0000346,2026-03-24T02:48:43Z,paypal,success,14262.53,SGD
PAY0000347,ORD0000347,2026-04-07T05:34:08Z,wallet,success,11399.29,SGD
PAY0000348,ORD0000348,2026-03-25T02:03:28Z,bank_transfer,success,8905.3,SGD
PAY0000349,ORD0000349,2026-02-19T12:50:04Z,wallet,success,3865.89,SGD
PAY0000350,ORD0000350,2026-02-05T09:19:05Z,wallet,refunded,1786.74,SGD
PAY0000351,ORD0000351,2026-04-25T01:47:21Z,card,success,9732.51,SGD
PAY0000352,ORD0000352,2026-05-11T18:48:44Z,bank_transfer,success,9615.05,SGD
PAY0000353,ORD0000353,2026-05-08T17:24:01Z,wallet,failed,18339.33,SGD
PAY0000354,ORD0000354,2026-01-25T07:23:33Z,bank_transfer,success,1144.17,SGD
PAY0000355,ORD0000355,2026-01-06T06:12:06Z,bank_transfer,success,7589.59,SGD
PAY0000356,ORD0000356,2026-04-03T01:12:57Z,bank_transfer,success,2480.93,SGD
PAY0000357,ORD0000357,2026-04-05T05:16:55Z,card,failed,3106.65,SGD
PAY0000358,ORD0000358,2026-03-18T02:48:35Z,wallet,failed,13654.72,SGD
PAY0000359,ORD0000359,2026-04-05T16:34:54Z,paypal,refunded,12216.59,SGD
PAY0000360,ORD0000360,2026-04-22T22:52:03Z,wallet,success,14285.13,SGD
PAY0000361,ORD0000361,2026-02-01T08:29:05Z,bank_transfer,success,4846.69,SGD
PAY0000362,ORD0000362,2026-04-27T23:36:23Z,bank_transfer,success,8431.87,SGD
PAY0000363,ORD0000363,2026-02-01T12:45:41Z,card,success,1488.7,SGD
PAY0000364,ORD0000364,2026-02-08T18:54:49Z,wallet,success,15210.07,SGD
PAY0000365,ORD0000365,2026-05-12T11:36:44Z,paypal,success,4339.16,SGD
PAY0000366,ORD0000366,2026-04-20T04:12:24Z,card,success,9577.69,SGD
PAY0000367,ORD0000367,2026-01-10T20:30:01Z,wallet,success,12766.08,SGD
PAY0000368,ORD0000368,2026-01-23T22:42:47Z,bank_transfer,success,2940.83,SGD
PAY0000369,ORD0000369,2026-05-06T17:09:18Z,paypal,success,4529.71,SGD
PAY0000370,ORD0000370,2026-02-25T17:32:25Z,paypal,success,2663.1,SGD
PAY0000371,ORD0000371,2026-05-10T03:49:09Z,wallet,success,3633.63,SGD
PAY0000372,ORD0000372,2026-03-21T12:40:10Z,bank_transfer,success,5040.64,SGD
PAY0000373,ORD0000373,2026-02-01T22:34:30Z,bank_transfer,success,2171.88,SGD
PAY0000374,ORD0000374,2026-04-22T13:40:51Z,card,success,12453.12,SGD
PAY0000375,ORD0000375,2026-02-24T09:31:21Z,wallet,success,20349.38,SGD
PAY0000376,ORD0000376,2026-05-07T00:48:36Z,card,pending,5054.13,SGD
PAY0000377,ORD0000377,2026-04-16T01:56:54Z,card,success,3672.19,SGD
PAY0000378,ORD0000378,2026-01-06T11:54:57Z,card,failed,13232.25,SGD
PAY0000379,ORD0000379,2026-04-09T14:47:06Z,paypal,success,2926.74,SGD
PAY0000380,ORD0000380,2026-04-22T05:38:30Z,bank_transfer,success,469.02,SGD
PAY0000381,ORD0000381,2026-02-28T03:40:50Z,paypal,success,12516.51,SGD
PAY0000382,ORD0000382,2026-01-20T01:04:23Z,paypal,success,8127.41,SGD
PAY0000383,ORD0000383,2026-04-13T04:32:43Z,card,success,20684.35,SGD
PAY0000384,ORD0000384,2026-03-22T23:38:56Z,bank_transfer,success,2922.06,SGD
PAY0000385,ORD0000385,2026-02-11T08:45:09Z,bank_transfer,success,8452.8,SGD
PAY0000386,ORD0000386,2026-02-26T07:17:23Z,bank_transfer,success,12807.01,SGD
PAY0000387,ORD0000387,2026-03-01T08:03:01Z,bank_transfer,success,5211.95,SGD
PAY0000388,ORD0000388,2026-01-09T17:18:07Z,wallet,success,8848.19,SGD
PAY0000389,ORD0000389,2026-01-27T22:53:38Z,wallet,refunded,10380.46,SGD
PAY0000390,ORD0000390,2026-02-15T06:14:49Z,paypal,failed,6163.19,SGD
PAY0000391,ORD0000391,2026-01-05T20:29:43Z,wallet,pending,7044.35,SGD
PAY0000392,ORD0000392,2026-04-21T17:51:53Z,bank_transfer,success,3587.92,SGD
PAY0000393,ORD0000393,2026-01-04T18:23:23Z,paypal,success,9194.8,SGD
PAY0000394,ORD0000394,2026-04-25T08:36:25Z,card,success,8607.81,SGD
PAY0000395,ORD0000395,2026-01-20T08:09:41Z,wallet,success,5549.18,SGD
PAY0000396,ORD0000396,2026-03-21T02:17:44Z,wallet,success,4391.63,SGD
PAY0000397,ORD0000397,2026-03-17T17:38:02Z,paypal,success,7780.97,SGD
PAY0000398,ORD0000398,2026-04-26T23:53:35Z,paypal,pending,7868.32,SGD
PAY0000399,ORD0000399,2026-03-03T20:49:19Z,bank_transfer,success,10724.28,SGD
PAY0000400,ORD0000400,2026-04-18T18:28:26Z,paypal,pending,8436.34,SGD
PAY0000401,ORD0000401,2026-01-28T16:10:42Z,wallet,success,11221.81,SGD
PAY0000402,ORD0000402,2026-01-12T16:44:09Z,wallet,success,6234.27,SGD
PAY0000403,ORD0000403,2026-02-01T09:18:16Z,bank_transfer,failed,19606.13,SGD
PAY0000404,ORD0000404,2026-04-29T12:59:52Z,paypal,failed,6604.11,SGD
PAY0000405,ORD0000405,2026-02-10T23:08:42Z,wallet,refunded,6416.21,SGD
PAY0000406,ORD0000406,2026-05-16T07:16:42Z,paypal,refunded,15066.58,SGD
PAY0000407,ORD0000407,2026-01-25T00:46:30Z,bank_transfer,success,6539.54,SGD
PAY0000408,ORD0000408,2026-01-02T20:26:10Z,card,success,4017.24,SGD
PAY0000409,ORD0000409,2026-01-18T11:49:27Z,bank_transfer,success,9199.03,SGD
PAY0000410,ORD0000410,2026-02-08T02:36:50Z,wallet,pending,7887.75,SGD
PAY0000411,ORD0000411,2026-04-25T05:23:44Z,card,success,418.76,SGD
PAY0000412,ORD0000412,2026-04-12T14:09:45Z,wallet,pending,9444.99,SGD
PAY0000413,ORD0000413,2026-03-24T23:33:51Z,bank_transfer,failed,1464.18,SGD
PAY0000414,ORD0000414,2026-01-24T15:46:44Z,card,success,13317.28,SGD
PAY0000415,ORD0000415,2026-01-02T01:47:38Z,bank_transfer,refunded,8643.32,SGD
PAY0000416,ORD0000416,2026-03-24T07:57:43Z,card,success,8768.88,SGD
PAY0000417,ORD0000417,2026-04-04T05:52:20Z,card,refunded,3615.24,SGD
PAY0000418,ORD0000418,2026-01-21T22:43:25Z,bank_transfer,failed,6670.79,SGD
PAY0000419,ORD0000419,2026-04-27T12:44:17Z,wallet,success,6153.83,SGD
PAY0000420,ORD0000420,2026-05-15T15:45:32Z,card,success,1947.95,SGD
PAY0000421,ORD0000421,2026-01-20T18:42:03Z,paypal,success,1036.56,SGD
PAY0000422,ORD0000422,2026-01-19T15:14:04Z,paypal,refunded,9124.85,SGD
PAY0000423,ORD0000423,2026-05-07T11:03:49Z,bank_transfer,failed,703.53,SGD
PAY0000424,ORD0000424,2026-01-21T00:28:06Z,bank_transfer,success,10590.83,SGD
PAY0000425,ORD0000425,2026-02-17T06:23:21Z,bank_transfer,success,1340.31,SGD
PAY0000426,ORD0000426,2026-05-07T13:16:55Z,card,success,2675.62,SGD
PAY0000427,ORD0000427,2026-03-13T15:06:20Z,wallet,success,7881.51,SGD
PAY0000428,ORD0000428,2026-02-09T03:48:43Z,bank_transfer,success,12167.3,SGD
PAY0000429,ORD0000429,2026-04-23T07:53:22Z,card,success,5281.0,SGD
PAY0000430,ORD0000430,2026-02-12T15:00:19Z,bank_transfer,success,8242.28,SGD
PAY0000431,ORD0000431,2026-03-06T10:26:20Z,card,success,6270.43,SGD
PAY0000432,ORD0000432,2026-02-26T10:51:59Z,paypal,success,5702.17,SGD
PAY0000433,ORD0000433,2026-02-25T04:52:21Z,card,success,3556.59,SGD
PAY0000434,ORD0000434,2026-02-08T02:34:05Z,card,success,8300.32,SGD
PAY0000435,ORD0000435,2026-02-10T19:49:37Z,wallet,pending,11491.27,SGD
PAY0000436,ORD0000436,2026-01-29T02:51:10Z,bank_transfer,success,10305.04,SGD
PAY0000437,ORD0000437,2026-02-17T11:45:02Z,card,success,6953.07,SGD
PAY0000438,ORD0000438,2026-05-22T06:10:24Z,bank_transfer,success,16231.09,SGD
PAY0000439,ORD0000439,2026-03-04T12:43:16Z,wallet,success,2555.81,SGD
PAY0000440,ORD0000440,2026-04-24T11:26:22Z,wallet,pending,1820.1,SGD
PAY0000441,ORD0000441,2026-02-15T13:59:40Z,wallet,success,5447.2,SGD
PAY0000442,ORD0000442,2026-04-17T22:41:29Z,card,success,3081.58,SGD
PAY0000443,ORD0000443,2026-01-09T00:57:23Z,paypal,success,11310.5,SGD
PAY0000444,ORD0000444,2026-03-27T19:41:03Z,wallet,success,5528.14,SGD
PAY0000445,ORD0000445,2026-02-23T16:39:01Z,paypal,success,2468.08,SGD
PAY0000446,ORD0000446,2026-02-08T04:36:17Z,paypal,success,9627.39,SGD
PAY0000447,ORD0000447,2026-05-20T02:57:56Z,paypal,pending,16891.91,SGD
PAY0000448,ORD0000448,2026-03-19T05:53:32Z,paypal,success,5416.05,SGD
PAY0000449,ORD0000449,2026-03-31T15:23:06Z,bank_transfer,success,1164.98,SGD
PAY0000450,ORD0000450,2026-03-27T04:39:02Z,paypal,failed,8252.36,SGD
PAY0000451,ORD0000451,2026-03-23T10:21:05Z,wallet,failed,8626.68,SGD
PAY0000452,ORD0000452,2026-01-28T00:25:53Z,paypal,success,12592.51,SGD
PAY0000453,ORD0000453,2026-03-17T20:51:47Z,wallet,success,15849.93,SGD
PAY0000454,ORD0000454,2026-05-14T20:40:13Z,bank_transfer,failed,10330.13,SGD
PAY0000455,ORD0000455,2026-01-12T04:57:04Z,paypal,success,14341.89,SGD
PAY0000456,ORD0000456,2026-02-10T02:31:54Z,wallet,success,7884.81,SGD
PAY0000457,ORD0000457,2026-02-09T11:26:19Z,paypal,success,9469.24,SGD
PAY0000458,ORD0000458,2026-04-21T13:37:59Z,wallet,success,6214.66,SGD
PAY0000459,ORD0000459,2026-04-30T02:36:54Z,card,success,10599.39,SGD
PAY0000460,ORD0000460,2026-05-16T17:43:13Z,card,success,2049.06,SGD
PAY0000461,ORD0000461,2026-05-22T03:15:40Z,wallet,refunded,7779.41,SGD
PAY0000462,ORD0000462,2026-01-21T10:45:55Z,paypal,success,10915.47,SGD
PAY0000463,ORD0000463,2026-05-05T02:31:03Z,card,success,7020.8,SGD
PAY0000464,ORD0000464,2026-05-11T04:27:13Z,wallet,pending,9778.44,SGD
PAY0000465,ORD0000465,2026-02-24T06:44:43Z,paypal,success,986.26,SGD
PAY0000466,ORD0000466,2026-01-16T03:27:25Z,bank_transfer,pending,218.52,SGD
PAY0000467,ORD0000467,2026-02-12T02:13:00Z,paypal,failed,7219.47,SGD
PAY0000468,ORD0000468,2026-05-04T07:28:15Z,card,refunded,4920.57,SGD
PAY0000469,ORD0000469,2026-01-01T23:24:38Z,wallet,success,6414.2,SGD
PAY0000470,ORD0000470,2026-02-07T07:52:32Z,bank_transfer,success,2192.35,SGD
PAY0000471,ORD0000471,2026-02-02T11:51:47Z,paypal,success,16109.06,SGD
PAY0000472,ORD0000472,2026-03-25T02:14:00Z,wallet,success,7083.24,SGD
PAY0000473,ORD0000473,2026-03-03T11:28:10Z,wallet,success,17611.78,SGD
PAY0000474,ORD0000474,2026-02-12T10:47:02Z,paypal,pending,6395.47,SGD
PAY0000475,ORD0000475,2026-01-19T10:08:30Z,paypal,refunded,8557.8,SGD
PAY0000476,ORD0000476,2026-05-10T10:48:43Z,wallet,pending,2131.18,SGD
PAY0000477,ORD0000477,2026-04-10T05:50:15Z,paypal,success,1222.29,SGD
PAY0000478,ORD0000478,2026-02-15T23:01:12Z,paypal,refunded,8860.85,SGD
PAY0000479,ORD0000479,2026-02-09T16:54:16Z,bank_transfer,pending,889.65,SGD
PAY0000480,ORD0000480,2026-03-05T20:17:20Z,wallet,success,9452.36,SGD
PAY0000481,ORD0000481,2026-01-05T16:03:08Z,card,success,6826.7,SGD
PAY0000482,ORD0000482,2026-03-16T02:32:11Z,paypal,success,6121.07,SGD
PAY0000483,ORD0000483,2026-05-04T06:16:51Z,wallet,success,2181.31,SGD
PAY0000484,ORD0000484,2026-04-09T13:53:11Z,card,success,7440.83,SGD
PAY0000485,ORD0000485,2026-02-25T11:39:27Z,card,pending,8098.58,SGD
PAY0000486,ORD0000486,2026-04-09T03:14:02Z,bank_transfer,success,8666.64,SGD
PAY0000487,ORD0000487,2026-05-22T03:55:34Z,card,success,10052.46,SGD
PAY0000488,ORD0000488,2026-03-06T17:42:01Z,wallet,success,9943.16,SGD
PAY0000489,ORD0000489,2026-03-22T19:18:44Z,card,pending,11858.78,SGD
PAY0000490,ORD0000490,2026-01-25T04:42:26Z,bank_transfer,success,13560.79,SGD
PAY0000491,ORD0000491,2026-01-12T05:10:22Z,wallet,refunded,11596.49,SGD
PAY0000492,ORD0000492,2026-05-10T07:45:23Z,card,pending,4975.94,SGD
PAY0000493,ORD0000493,2026-04-23T08:01:05Z,paypal,failed,9156.35,SGD
PAY0000494,ORD0000494,2026-05-18T03:36:25Z,bank_transfer,success,2230.25,SGD
PAY0000495,ORD0000495,2026-03-24T21:25:54Z,bank_transfer,success,7621.32,SGD
PAY0000496,ORD0000496,2026-05-04T13:35:53Z,bank_transfer,success,7370.45,SGD
PAY0000497,ORD0000497,2026-04-06T13:33:47Z,bank_transfer,success,1294.83,SGD
PAY0000498,ORD0000498,2026-02-26T00:21:46Z,card,failed,11066.14,SGD
PAY0000499,ORD0000499,2026-04-21T03:42:27Z,paypal,success,6972.18,SGD
PAY0000500,ORD0000500,2026-03-21T09:59:38Z,paypal,pending,11568.96,SGD
PAY0000501,ORD0000501,2026-04-05T05:42:10Z,bank_transfer,success,1621.18,SGD
PAY0000502,ORD0000502,2026-04-24T03:31:33Z,wallet,success,5511.96,SGD
PAY0000503,ORD0000503,2026-04-12T01:15:15Z,paypal,success,10467.3,SGD
PAY0000504,ORD0000504,2026-02-16T12:37:11Z,wallet,success,4769.45,SGD
PAY0000505,ORD0000505,2026-01-28T00:56:55Z,bank_transfer,success,16867.54,SGD
PAY0000506,ORD0000506,2026-03-22T05:25:34Z,paypal,refunded,3892.08,SGD
PAY0000507,ORD0000507,2026-05-23T22:05:14Z,bank_transfer,failed,11318.32,SGD
PAY0000508,ORD0000508,2026-05-16T21:29:18Z,card,pending,7846.71,SGD
PAY0000509,ORD0000509,2026-01-17T22:22:05Z,card,pending,11749.71,SGD
PAY0000510,ORD0000510,2026-03-26T10:46:00Z,bank_transfer,failed,1875.54,SGD
PAY0000511,ORD0000511,2026-05-20T16:31:54Z,wallet,success,11517.25,SGD
PAY0000512,ORD0000512,2026-02-13T12:14:45Z,card,success,13969.46,SGD
PAY0000513,ORD0000513,2026-02-15T07:42:16Z,card,success,7017.16,SGD
PAY0000514,ORD0000514,2026-01-23T13:59:39Z,paypal,refunded,6424.71,SGD
PAY0000515,ORD0000515,2026-03-17T10:53:21Z,wallet,success,3972.71,SGD
PAY0000516,ORD0000516,2026-03-18T19:21:21Z,paypal,success,16942.07,SGD
PAY0000517,ORD0000517,2026-03-04T05:51:27Z,wallet,success,10377.69,SGD
PAY0000518,ORD0000518,2026-03-06T16:43:58Z,wallet,success,10203.57,SGD
PAY0000519,ORD0000519,2026-04-05T17:50:10Z,card,success,7132.27,SGD
PAY0000520,ORD0000520,2026-03-18T00:40:56Z,wallet,success,7016.37,SGD
PAY0000521,ORD0000521,2026-04-17T10:48:42Z,card,failed,4933.42,SGD
PAY0000522,ORD0000522,2026-05-18T20:24:03Z,bank_transfer,success,8718.69,SGD
PAY0000523,ORD0000523,2026-02-08T00:04:07Z,wallet,success,1014.66,SGD
PAY0000524,ORD0000524,2026-01-29T16:05:28Z,bank_transfer,success,7555.23,SGD
PAY0000525,ORD0000525,2026-03-26T06:04:15Z,card,failed,13428.54,SGD
PAY0000526,ORD0000526,2026-03-14T22:02:31Z,paypal,failed,3432.06,SGD
PAY0000527,ORD0000527,2026-05-03T19:28:15Z,card,refunded,15210.96,SGD
PAY0000528,ORD0000528,2026-04-25T00:24:17Z,card,success,12003.4,SGD
PAY0000529,ORD0000529,2026-01-25T09:08:38Z,bank_transfer,success,5606.45,SGD
PAY0000530,ORD0000530,2026-04-11T19:20:16Z,bank_transfer,refunded,8874.77,SGD
PAY0000531,ORD0000531,2026-03-03T00:55:33Z,wallet,success,628.14,SGD
PAY0000532,ORD0000532,2026-04-20T06:55:20Z,bank_transfer,success,893.37,SGD
PAY0000533,ORD0000533,2026-04-16T18:04:51Z,wallet,success,12236.45,SGD
PAY0000534,ORD0000534,2026-04-06T07:16:45Z,wallet,success,10841.75,SGD
PAY0000535,ORD0000535,2026-01-08T03:42:33Z,card,success,4203.44,SGD
PAY0000536,ORD0000536,2026-01-26T00:26:59Z,paypal,success,12229.93,SGD
PAY0000537,ORD0000537,2026-03-24T15:37:37Z,paypal,success,4489.51,SGD
PAY0000538,ORD0000538,2026-03-14T06:22:31Z,card,success,7238.74,SGD
PAY0000539,ORD0000539,2026-01-22T08:59:28Z,paypal,success,13048.5,SGD
PAY0000540,ORD0000540,2026-02-13T03:59:46Z,card,success,796.43,SGD
PAY0000541,ORD0000541,2026-04-06T02:39:17Z,bank_transfer,success,9579.12,SGD
PAY0000542,ORD0000542,2026-03-09T02:05:20Z,card,refunded,9980.15,SGD
PAY0000543,ORD0000543,2026-03-15T14:18:20Z,wallet,success,7331.39,SGD
PAY0000544,ORD0000544,2026-03-30T23:03:24Z,bank_transfer,success,11403.9,SGD
PAY0000545,ORD0000545,2026-05-04T11:40:29Z,paypal,success,10551.75,SGD
PAY0000546,ORD0000546,2026-01-19T06:14:51Z,card,success,16115.8,SGD
PAY0000547,ORD0000547,2026-04-07T16:17:25Z,paypal,success,11956.33,SGD
PAY0000548,ORD0000548,2026-05-24T12:03:39Z,card,refunded,10171.63,SGD
PAY0000549,ORD0000549,2026-03-10T16:01:28Z,paypal,success,13274.08,SGD
PAY0000550,ORD0000550,2026-02-28T03:48:13Z,wallet,success,14825.76,SGD
PAY0000551,ORD0000551,2026-05-05T20:53:27Z,bank_transfer,refunded,2740.35,SGD
PAY0000552,ORD0000552,2026-01-02T04:08:16Z,wallet,failed,12751.09,SGD
PAY0000553,ORD0000553,2026-03-25T17:17:28Z,bank_transfer,success,5018.9,SGD
PAY0000554,ORD0000554,2026-01-31T05:42:24Z,wallet,refunded,9856.66,SGD
PAY0000555,ORD0000555,2026-02-22T09:44:32Z,bank_transfer,success,9973.32,SGD
PAY0000556,ORD0000556,2026-02-06T21:23:47Z,paypal,success,305.14,SGD
PAY0000557,ORD0000557,2026-01-07T05:16:49Z,paypal,success,2316.11,SGD
PAY0000558,ORD0000558,2026-05-13T09:20:20Z,card,refunded,5639.14,SGD
PAY0000559,ORD0000559,2026-01-22T08:58:30Z,wallet,success,209.38,SGD
PAY0000560,ORD0000560,2026-05-13T22:57:38Z,paypal,success,218.52,SGD
PAY0000561,ORD0000561,2026-04-04T07:42:41Z,wallet,success,9536.81,SGD
PAY0000562,ORD0000562,2026-02-24T15:00:06Z,card,success,9298.74,SGD
PAY0000563,ORD0000563,2026-05-22T20:16:30Z,paypal,success,9236.6,SGD
PAY0000564,ORD0000564,2026-01-29T10:29:02Z,bank_transfer,failed,1711.01,SGD
PAY0000565,ORD0000565,2026-03-21T02:32:32Z,bank_transfer,failed,9400.91,SGD
PAY0000566,ORD0000566,2026-01-11T00:54:55Z,wallet,success,584.24,SGD
PAY0000567,ORD0000567,2026-03-23T05:55:01Z,paypal,success,2664.84,SGD
PAY0000568,ORD0000568,2026-04-02T17:16:01Z,card,success,15844.41,SGD
PAY0000569,ORD0000569,2026-03-12T01:42:19Z,bank_transfer,success,10866.03,SGD
PAY0000570,ORD0000570,2026-04-24T12:21:43Z,card,success,1704.3,SGD
PAY0000571,ORD0000571,2026-04-24T22:06:28Z,bank_transfer,failed,6403.47,SGD
PAY0000572,ORD0000572,2026-05-21T21:16:44Z,wallet,success,2833.17,SGD
PAY0000573,ORD0000573,2026-05-19T05:02:39Z,wallet,failed,11550.52,SGD
PAY0000574,ORD0000574,2026-04-27T08:46:30Z,card,success,2431.66,SGD
PAY0000575,ORD0000575,2026-03-19T04:48:19Z,bank_transfer,success,19518.83,SGD
PAY0000576,ORD0000576,2026-01-01T17:14:47Z,card,success,17677.52,SGD
PAY0000577,ORD0000577,2026-05-18T14:33:22Z,wallet,success,11115.49,SGD
PAY0000578,ORD0000578,2026-01-26T21:00:29Z,bank_transfer,success,1663.92,SGD
PAY0000579,ORD0000579,2026-01-23T13:43:38Z,bank_transfer,success,8248.09,SGD
PAY0000580,ORD0000580,2026-01-27T00:14:30Z,bank_transfer,failed,13458.0,SGD
PAY0000581,ORD0000581,2026-05-08T16:10:19Z,wallet,success,2636.13,SGD
PAY0000582,ORD0000582,2026-05-02T14:50:29Z,card,success,14197.62,SGD
PAY0000583,ORD0000583,2026-05-22T00:49:19Z,paypal,success,5387.05,SGD
PAY0000584,ORD0000584,2026-04-21T16:25:55Z,card,pending,1258.48,SGD
PAY0000585,ORD0000585,2026-03-18T13:15:33Z,wallet,refunded,9520.39,SGD
PAY0000586,ORD0000586,2026-01-03T08:32:18Z,bank_transfer,success,159.62,SGD
PAY0000587,ORD0000587,2026-05-06T04:09:15Z,wallet,success,6575.46,SGD
PAY0000588,ORD0000588,2026-01-02T20:39:21Z,bank_transfer,success,8805.39,SGD
PAY0000589,ORD0000589,2026-02-17T10:10:53Z,wallet,success,10925.85,SGD
PAY0000590,ORD0000590,2026-01-01T06:04:27Z,card,success,4973.48,SGD
PAY0000591,ORD0000591,2026-02-25T17:02:00Z,card,success,5863.37,SGD
PAY0000592,ORD0000592,2026-01-15T21:18:12Z,bank_transfer,refunded,4376.11,SGD
PAY0000593,ORD0000593,2026-02-05T06:34:27Z,wallet,failed,14853.38,SGD
PAY0000594,ORD0000594,2026-03-13T16:32:20Z,wallet,success,1305.43,SGD
PAY0000595,ORD0000595,2026-01-29T17:59:20Z,bank_transfer,success,4718.02,SGD
PAY0000596,ORD0000596,2026-02-05T08:02:11Z,wallet,refunded,8271.38,SGD
PAY0000597,ORD0000597,2026-05-08T01:17:51Z,bank_transfer,success,12115.82,SGD
PAY0000598,ORD0000598,2026-04-23T20:43:17Z,paypal,failed,1829.41,SGD
PAY0000599,ORD0000599,2026-01-04T09:51:47Z,wallet,success,7416.69,SGD
PAY0000600,ORD0000600,2026-02-10T23:02:26Z,wallet,success,2290.5,SGD
PAY0000601,ORD0000601,2026-05-23T09:49:27Z,card,success,15296.84,SGD
PAY0000602,ORD0000602,2026-01-29T14:05:29Z,paypal,success,4006.84,SGD
PAY0000603,ORD0000603,2026-02-05T10:54:35Z,card,success,11549.08,SGD
PAY0000604,ORD0000604,2026-05-06T07:11:19Z,paypal,success,1723.0,SGD
PAY0000605,ORD0000605,2026-02-03T18:16:32Z,wallet,pending,9793.97,SGD
PAY0000606,ORD0000606,2026-05-19T04:24:44Z,wallet,success,13164.17,SGD
PAY0000607,ORD0000607,2026-02-11T03:28:32Z,bank_transfer,pending,23805.51,SGD
PAY0000608,ORD0000608,2026-03-15T21:16:08Z,bank_transfer,success,4594.26,SGD
PAY0000609,ORD0000609,2026-01-21T06:40:22Z,card,success,6251.71,SGD
PAY0000610,ORD0000610,2026-02-11T05:24:18Z,wallet,success,4558.1,SGD
PAY0000611,ORD0000611,2026-01-07T08:18:24Z,wallet,success,9938.06,SGD
PAY0000612,ORD0000612,2026-03-01T22:43:10Z,card,success,6416.2,SGD
PAY0000613,ORD0000613,2026-01-26T05:20:32Z,card,pending,3794.88,SGD
PAY0000614,ORD0000614,2026-01-30T04:51:14Z,paypal,success,5640.42,SGD
PAY0000615,ORD0000615,2026-05-20T13:56:44Z,card,success,5329.81,SGD
PAY0000616,ORD0000616,2026-01-26T12:16:30Z,card,success,12128.76,SGD
PAY0000617,ORD0000617,2026-04-28T20:29:07Z,card,success,5724.85,SGD
PAY0000618,ORD0000618,2026-03-02T04:07:18Z,card,success,641.69,SGD
PAY0000619,ORD0000619,2026-02-27T10:12:02Z,wallet,success,5282.88,SGD
PAY0000620,ORD0000620,2026-02-04T19:52:06Z,paypal,refunded,10514.85,SGD
PAY0000621,ORD0000621,2026-03-12T14:49:10Z,paypal,success,13922.52,SGD
PAY0000622,ORD0000622,2026-05-13T12:12:11Z,card,success,7464.49,SGD
PAY0000623,ORD0000623,2026-01-21T11:17:27Z,paypal,success,7775.61,SGD
PAY0000624,ORD0000624,2026-05-05T19:36:40Z,wallet,success,8501.61,SGD
PAY0000625,ORD0000625,2026-03-08T12:13:33Z,card,success,11959.9,SGD
