ticket_id,customer_id,created_at,resolved_at,priority,issue_type,status,satisfaction_score
TICK001172,CUST00105,2026-02-26T00:16:40Z,,high,delivery_delay,open,
TICK001173,CUST00845,2026-03-28T06:55:02Z,2026-03-28T08:55:02Z,low,refund_request,resolved,1
TICK001174,CUST00619,2026-03-28T02:32:58Z,,critical,technical_support,open,
TICK001175,CUST00474,2026-01-02T06:53:17Z,,low,account_issue,in_progress,
TICK001176,CUST00548,2026-05-02T18:16:10Z,,high,product_question,open,
TICK001177,CUST00817,2026-04-29T13:03:38Z,,critical,payment_issue,in_progress,
TICK001178,CUST00170,2026-04-28T09:42:11Z,,critical,delivery_delay,open,
TICK001179,CUST00729,2026-02-15T10:04:54Z,,low,technical_support,in_progress,
TICK001180,CUST00277,2026-05-02T14:09:37Z,,medium,technical_support,in_progress,
TICK001181,CUST00511,2026-04-16T23:30:01Z,2026-04-19T08:30:01Z,low,refund_request,closed,5
TICK001182,CUST00651,2026-04-04T22:32:39Z,,high,delivery_delay,open,
TICK001183,CUST00284,2026-01-28T06:29:10Z,,medium,product_question,open,
TICK001184,CUST00472,2026-05-09T07:05:45Z,2026-05-10T11:05:45Z,critical,product_question,closed,5
TICK001185,CUST00259,2026-02-12T03:04:19Z,2026-02-16T16:04:19Z,medium,delivery_delay,resolved,4
TICK001186,CUST00050,2026-04-17T01:09:41Z,,medium,refund_request,in_progress,
TICK001187,CUST00495,2026-01-16T12:32:20Z,,high,payment_issue,open,
TICK001188,CUST00517,2026-02-21T11:55:50Z,,high,delivery_delay,in_progress,
TICK001189,CUST00153,2026-01-31T12:24:04Z,2026-02-02T02:24:04Z,critical,delivery_delay,resolved,3
TICK001190,CUST00585,2026-02-17T23:29:40Z,2026-02-20T01:29:40Z,low,refund_request,closed,5
TICK001191,CUST00938,2026-02-09T01:28:58Z,,high,delivery_delay,in_progress,
TICK001192,CUST00525,2026-03-03T17:14:58Z,,high,delivery_delay,open,
TICK001193,CUST00997,2026-05-05T14:16:52Z,2026-05-07T21:16:52Z,medium,product_question,resolved,2
TICK001194,CUST00036,2026-04-13T09:49:49Z,2026-04-14T19:49:49Z,medium,delivery_delay,closed,4
TICK001195,CUST00514,2026-02-28T19:33:35Z,2026-03-04T13:33:35Z,low,account_issue,closed,1
TICK001196,CUST00920,2026-03-18T04:29:44Z,,critical,payment_issue,open,
TICK001197,CUST00560,2026-02-24T19:31:33Z,2026-02-25T17:31:33Z,medium,delivery_delay,resolved,2
TICK001198,CUST00446,2026-04-13T19:29:39Z,,critical,technical_support,open,
TICK001199,CUST00023,2026-03-31T07:07:44Z,,critical,delivery_delay,open,
TICK001200,CUST00329,2026-03-23T18:34:46Z,2026-03-26T15:34:46Z,low,refund_request,closed,5
TICK001201,CUST00191,2026-03-21T04:16:37Z,,critical,technical_support,open,
TICK001202,CUST00511,2026-03-18T20:38:33Z,,critical,technical_support,in_progress,
TICK001203,CUST00632,2026-01-03T02:48:19Z,,high,product_question,in_progress,
TICK001204,CUST00246,2026-01-20T14:27:22Z,,critical,refund_request,in_progress,
TICK001205,CUST00042,2026-03-29T05:04:19Z,,medium,delivery_delay,open,
TICK001206,CUST00298,2026-02-16T08:34:07Z,2026-02-17T04:34:07Z,medium,payment_issue,resolved,1
TICK001207,CUST00145,2026-04-28T21:33:49Z,,critical,account_issue,in_progress,
TICK001208,CUST00388,2026-03-15T00:22:40Z,,critical,product_question,open,
TICK001209,CUST00912,2026-03-03T02:09:21Z,,low,product_question,in_progress,
TICK001210,CUST00398,2026-04-12T00:58:03Z,2026-04-13T17:58:03Z,critical,delivery_delay,resolved,5
TICK001211,CUST00897,2026-03-10T21:53:54Z,2026-03-12T00:53:54Z,low,account_issue,closed,2
TICK001212,CUST00701,2026-01-28T16:18:33Z,2026-01-29T06:18:33Z,high,product_question,resolved,2
TICK001213,CUST00601,2026-01-31T02:20:34Z,,critical,refund_request,in_progress,
TICK001214,CUST00778,2026-02-26T13:45:39Z,,low,technical_support,open,
TICK001215,CUST00016,2026-02-01T19:41:11Z,,critical,refund_request,in_progress,
TICK001216,CUST00178,2026-02-28T08:31:16Z,,high,payment_issue,open,
TICK001217,CUST00482,2026-03-26T17:42:35Z,2026-03-29T07:42:35Z,low,payment_issue,resolved,3
TICK001218,CUST00328,2026-02-26T07:30:10Z,2026-02-26T13:30:10Z,high,payment_issue,closed,5
TICK001219,CUST00146,2026-04-25T06:25:54Z,2026-04-26T15:25:54Z,high,technical_support,resolved,1
TICK001220,CUST00013,2026-01-29T19:37:54Z,2026-01-31T02:37:54Z,low,product_question,closed,2
TICK001221,CUST00961,2026-01-25T20:15:37Z,2026-01-27T21:15:37Z,low,account_issue,resolved,2
TICK001222,CUST00732,2026-02-02T09:08:44Z,,medium,delivery_delay,open,
TICK001223,CUST00296,2026-05-24T17:27:08Z,2026-05-29T14:27:08Z,medium,refund_request,resolved,3
TICK001224,CUST00761,2026-01-23T04:42:03Z,,medium,delivery_delay,in_progress,
TICK001225,CUST00892,2026-01-04T05:37:41Z,2026-01-04T13:37:41Z,critical,delivery_delay,resolved,5
TICK001226,CUST00207,2026-01-18T05:10:53Z,,low,payment_issue,open,
TICK001227,CUST00181,2026-04-12T05:10:17Z,,medium,payment_issue,in_progress,
TICK001228,CUST00208,2026-05-19T07:44:02Z,2026-05-21T00:44:02Z,critical,payment_issue,resolved,3
TICK001229,CUST00692,2026-02-16T23:32:12Z,,low,payment_issue,in_progress,
TICK001230,CUST00608,2026-01-14T23:20:00Z,,critical,payment_issue,in_progress,
TICK001231,CUST00636,2026-03-18T13:42:22Z,2026-03-20T06:42:22Z,medium,account_issue,resolved,1
TICK001232,CUST00143,2026-05-05T03:38:37Z,,low,product_question,open,
TICK001233,CUST00078,2026-05-23T10:29:24Z,2026-05-27T00:29:24Z,low,product_question,resolved,3
TICK001234,CUST00395,2026-03-30T08:23:09Z,,high,delivery_delay,open,
TICK001235,CUST00806,2026-04-09T07:26:27Z,2026-04-12T23:26:27Z,medium,account_issue,closed,3
TICK001236,CUST00638,2026-04-06T21:55:34Z,,medium,refund_request,in_progress,
TICK001237,CUST00750,2026-04-13T05:04:09Z,2026-04-14T03:04:09Z,high,technical_support,resolved,2
TICK001238,CUST00831,2026-05-16T13:57:12Z,,low,technical_support,in_progress,
TICK001239,CUST00647,2026-05-08T09:55:56Z,2026-05-12T22:55:56Z,low,account_issue,resolved,1
TICK001240,CUST00059,2026-05-08T10:32:22Z,2026-05-10T01:32:22Z,low,delivery_delay,closed,2
TICK001241,CUST00217,2026-05-14T17:28:36Z,2026-05-14T19:28:36Z,low,delivery_delay,closed,1
TICK001242,CUST00010,2026-04-19T18:41:15Z,,low,product_question,open,
TICK001243,CUST00721,2026-02-13T05:04:49Z,2026-02-14T15:04:49Z,high,delivery_delay,resolved,3
TICK001244,CUST00173,2026-03-01T01:23:21Z,2026-03-03T22:23:21Z,medium,payment_issue,resolved,2
TICK001245,CUST00675,2026-03-05T21:31:16Z,2026-03-06T22:31:16Z,high,technical_support,resolved,2
TICK001246,CUST00450,2026-02-24T16:09:56Z,,high,refund_request,open,
TICK001247,CUST00543,2026-04-09T16:36:17Z,2026-04-11T00:36:17Z,high,payment_issue,resolved,1
TICK001248,CUST00235,2026-05-10T08:57:59Z,2026-05-10T15:57:59Z,medium,account_issue,closed,2
TICK001249,CUST00576,2026-01-06T02:07:26Z,2026-01-09T14:07:26Z,medium,payment_issue,resolved,1
TICK001250,CUST00744,2026-01-24T21:43:02Z,2026-01-25T05:43:02Z,low,technical_support,closed,1
TICK001251,CUST00886,2026-03-01T05:25:51Z,,critical,refund_request,open,
TICK001252,CUST00966,2026-04-20T18:39:45Z,,critical,product_question,in_progress,
TICK001253,CUST00355,2026-04-19T14:50:05Z,,high,delivery_delay,open,
TICK001254,CUST00960,2026-04-26T01:10:31Z,2026-04-26T03:10:31Z,low,refund_request,resolved,4
TICK001255,CUST00328,2026-04-19T00:10:55Z,2026-04-21T02:10:55Z,medium,technical_support,closed,2
TICK001256,CUST00973,2026-02-28T11:27:53Z,2026-03-02T04:27:53Z,high,payment_issue,closed,4
TICK001257,CUST00333,2026-02-16T09:23:41Z,,low,payment_issue,open,
TICK001258,CUST00541,2026-03-31T18:37:06Z,2026-04-01T09:37:06Z,high,account_issue,closed,4
TICK001259,CUST00450,2026-04-08T08:25:32Z,2026-04-10T07:25:32Z,low,technical_support,closed,2
TICK001260,CUST00127,2026-03-27T10:51:45Z,,medium,refund_request,open,
TICK001261,CUST00528,2026-04-25T14:25:03Z,2026-04-27T05:25:03Z,medium,product_question,closed,4
TICK001262,CUST00975,2026-04-21T15:32:53Z,2026-04-22T20:32:53Z,high,payment_issue,closed,3
TICK001263,CUST00535,2026-03-17T21:29:50Z,,low,refund_request,in_progress,
TICK001264,CUST00214,2026-04-14T08:07:35Z,,low,product_question,open,
TICK001265,CUST00899,2026-05-15T17:30:56Z,2026-05-19T11:30:56Z,medium,delivery_delay,resolved,5
TICK001266,CUST00354,2026-01-15T07:49:57Z,,critical,delivery_delay,in_progress,
TICK001267,CUST00806,2026-02-21T04:27:24Z,,medium,account_issue,open,
TICK001268,CUST00232,2026-01-03T03:46:28Z,2026-01-04T13:46:28Z,critical,payment_issue,resolved,4
TICK001269,CUST00390,2026-03-19T16:09:51Z,,low,refund_request,in_progress,
TICK001270,CUST00323,2026-01-21T14:15:46Z,2026-01-23T12:15:46Z,critical,payment_issue,resolved,2
TICK001271,CUST00400,2026-01-11T14:58:58Z,,medium,account_issue,open,
TICK001272,CUST00364,2026-05-11T15:56:43Z,2026-05-13T11:56:43Z,medium,product_question,resolved,3
TICK001273,CUST00134,2026-04-11T07:22:37Z,2026-04-12T12:22:37Z,critical,payment_issue,closed,5
TICK001274,CUST00712,2026-03-24T08:54:09Z,,critical,refund_request,in_progress,
TICK001275,CUST00169,2026-02-24T21:09:20Z,,high,account_issue,in_progress,
TICK001276,CUST00075,2026-04-30T04:56:40Z,,critical,payment_issue,open,
TICK001277,CUST00552,2026-04-19T14:14:49Z,2026-04-21T12:14:49Z,high,account_issue,resolved,2
TICK001278,CUST00783,2026-04-14T19:16:14Z,,critical,technical_support,open,
TICK001279,CUST00191,2026-04-28T13:36:26Z,2026-04-30T16:36:26Z,medium,payment_issue,closed,2
TICK001280,CUST00543,2026-05-11T13:34:10Z,2026-05-11T17:34:10Z,critical,account_issue,resolved,5
TICK001281,CUST00328,2026-04-29T01:17:42Z,,medium,payment_issue,in_progress,
TICK001282,CUST00046,2026-03-20T03:15:19Z,2026-03-23T19:15:19Z,low,delivery_delay,resolved,5
TICK001283,CUST00747,2026-02-10T03:53:29Z,2026-02-12T03:53:29Z,critical,product_question,resolved,4
TICK001284,CUST00297,2026-02-03T12:06:27Z,,high,delivery_delay,in_progress,
TICK001285,CUST00959,2026-01-26T02:09:30Z,,medium,product_question,in_progress,
TICK001286,CUST00774,2026-05-19T04:14:02Z,2026-05-21T13:14:02Z,low,payment_issue,closed,4
TICK001287,CUST00404,2026-02-18T09:16:21Z,,critical,refund_request,in_progress,
TICK001288,CUST00507,2026-05-15T20:22:06Z,,medium,technical_support,in_progress,
TICK001289,CUST00237,2026-05-12T19:34:20Z,2026-05-14T03:34:20Z,high,delivery_delay,resolved,4
TICK001290,CUST00173,2026-02-19T11:48:39Z,2026-02-20T09:48:39Z,medium,account_issue,resolved,3
TICK001291,CUST00106,2026-03-29T02:19:07Z,2026-03-30T18:19:07Z,critical,payment_issue,resolved,2
TICK001292,CUST00733,2026-02-20T06:21:16Z,,low,account_issue,in_progress,
TICK001293,CUST00381,2026-04-21T22:37:41Z,,high,delivery_delay,in_progress,
TICK001294,CUST00259,2026-03-08T02:18:25Z,,low,delivery_delay,open,
TICK001295,CUST00003,2026-02-25T08:10:02Z,,medium,delivery_delay,open,
TICK001296,CUST00599,2026-03-09T22:42:24Z,2026-03-14T11:42:24Z,low,payment_issue,closed,3
TICK001297,CUST00791,2026-01-29T19:20:58Z,,low,payment_issue,open,
TICK001298,CUST00478,2026-05-15T16:28:46Z,2026-05-20T05:28:46Z,medium,account_issue,closed,3
TICK001299,CUST00556,2026-02-27T09:25:42Z,,high,product_question,in_progress,
TICK001300,CUST00828,2026-05-14T00:39:33Z,,medium,delivery_delay,in_progress,
TICK001301,CUST00019,2026-05-23T11:06:43Z,2026-05-27T10:06:43Z,medium,refund_request,resolved,1
TICK001302,CUST00173,2026-01-07T18:20:32Z,,high,payment_issue,in_progress,
TICK001303,CUST00500,2026-03-18T20:03:30Z,,critical,product_question,open,
TICK001304,CUST00611,2026-05-19T17:32:03Z,,medium,delivery_delay,open,
TICK001305,CUST00787,2026-02-02T02:15:07Z,2026-02-03T01:15:07Z,high,delivery_delay,closed,5
TICK001306,CUST00648,2026-04-13T22:56:44Z,,medium,product_question,in_progress,
TICK001307,CUST00639,2026-04-25T12:54:19Z,2026-04-30T01:54:19Z,medium,technical_support,closed,2
TICK001308,CUST00921,2026-04-23T18:22:31Z,2026-04-24T01:22:31Z,critical,delivery_delay,resolved,4
TICK001309,CUST00426,2026-04-19T06:51:15Z,,medium,payment_issue,open,
TICK001310,CUST00821,2026-02-10T03:08:47Z,2026-02-11T07:08:47Z,high,delivery_delay,closed,5
TICK001311,CUST00230,2026-03-09T17:18:52Z,2026-03-10T03:18:52Z,medium,payment_issue,closed,3
TICK001312,CUST00453,2026-02-12T00:06:05Z,,low,account_issue,in_progress,
TICK001313,CUST00399,2026-05-01T03:40:33Z,2026-05-04T15:40:33Z,low,payment_issue,resolved,4
TICK001314,CUST00715,2026-01-10T00:08:05Z,,critical,technical_support,open,
TICK001315,CUST00659,2026-02-10T18:42:13Z,,medium,delivery_delay,in_progress,
TICK001316,CUST00009,2026-05-24T21:29:53Z,,high,product_question,open,
TICK001317,CUST00350,2026-01-14T21:31:06Z,2026-01-15T02:31:06Z,high,account_issue,closed,5
TICK001318,CUST00436,2026-04-02T13:44:30Z,2026-04-02T16:44:30Z,medium,product_question,closed,2
TICK001319,CUST00841,2026-02-05T10:38:21Z,2026-02-06T01:38:21Z,medium,delivery_delay,closed,3
TICK001320,CUST00873,2026-02-06T04:25:21Z,,critical,product_question,open,
TICK001321,CUST00748,2026-01-13T17:33:19Z,2026-01-16T06:33:19Z,low,payment_issue,resolved,4
TICK001322,CUST00270,2026-04-18T08:18:32Z,,high,delivery_delay,in_progress,
TICK001323,CUST00500,2026-02-11T02:20:37Z,,medium,product_question,in_progress,
TICK001324,CUST00676,2026-01-11T09:46:49Z,2026-01-12T11:46:49Z,high,payment_issue,closed,4
TICK001325,CUST00492,2026-04-04T01:19:40Z,2026-04-06T21:19:40Z,low,technical_support,resolved,3
TICK001326,CUST00287,2026-02-25T20:34:47Z,,medium,technical_support,open,
TICK001327,CUST00991,2026-03-19T04:22:35Z,,critical,technical_support,in_progress,
TICK001328,CUST00437,2026-05-09T18:53:23Z,2026-05-13T06:53:23Z,medium,payment_issue,closed,1
TICK001329,CUST00035,2026-04-21T00:57:36Z,,high,product_question,in_progress,
TICK001330,CUST00759,2026-05-01T16:18:12Z,,critical,payment_issue,in_progress,
TICK001331,CUST00936,2026-05-19T02:53:12Z,2026-05-23T17:53:12Z,low,refund_request,resolved,1
TICK001332,CUST00534,2026-03-15T08:28:04Z,,high,technical_support,open,
TICK001333,CUST00604,2026-03-05T08:15:58Z,2026-03-08T09:15:58Z,low,technical_support,closed,5
TICK001334,CUST00803,2026-02-20T19:49:46Z,,critical,product_question,open,
TICK001335,CUST00658,2026-01-03T09:39:59Z,,high,account_issue,open,
TICK001336,CUST00381,2026-05-08T08:35:41Z,,medium,payment_issue,open,
TICK001337,CUST00236,2026-02-12T13:05:55Z,2026-02-15T18:05:55Z,low,product_question,closed,4
TICK001338,CUST00780,2026-05-05T05:04:35Z,2026-05-06T16:04:35Z,critical,refund_request,closed,3
TICK001339,CUST00439,2026-05-22T00:10:41Z,,low,delivery_delay,open,
TICK001340,CUST00611,2026-04-28T00:46:30Z,2026-04-29T15:46:30Z,critical,technical_support,closed,5
TICK001341,CUST00436,2026-04-17T09:11:33Z,,critical,payment_issue,open,
TICK001342,CUST00725,2026-04-25T16:22:04Z,2026-04-29T22:22:04Z,low,payment_issue,closed,5
TICK001343,CUST00434,2026-03-30T02:54:07Z,2026-03-30T15:54:07Z,high,refund_request,closed,1
TICK001344,CUST00058,2026-02-18T14:18:43Z,2026-02-19T23:18:43Z,critical,product_question,resolved,3
TICK001345,CUST00712,2026-02-17T14:54:06Z,,low,account_issue,open,
TICK001346,CUST00249,2026-01-07T14:06:18Z,,medium,product_question,in_progress,
TICK001347,CUST00229,2026-05-11T03:34:34Z,,high,technical_support,in_progress,
TICK001348,CUST00333,2026-03-29T22:56:57Z,,low,technical_support,open,
TICK001349,CUST00422,2026-04-07T14:50:05Z,,medium,technical_support,in_progress,
TICK001350,CUST00003,2026-01-31T04:52:49Z,2026-02-02T02:52:49Z,critical,product_question,resolved,2
TICK001351,CUST00794,2026-02-28T17:47:33Z,2026-03-01T02:47:33Z,high,delivery_delay,resolved,4
TICK001352,CUST00098,2026-02-20T17:22:53Z,,high,account_issue,open,
TICK001353,CUST00043,2026-01-31T12:45:28Z,2026-02-04T06:45:28Z,medium,delivery_delay,closed,3
TICK001354,CUST00841,2026-02-11T19:12:47Z,2026-02-13T12:12:47Z,critical,technical_support,closed,1
TICK001355,CUST00955,2026-05-02T11:01:29Z,2026-05-03T07:01:29Z,high,payment_issue,closed,4
TICK001356,CUST00406,2026-05-11T12:12:24Z,,critical,account_issue,in_progress,
TICK001357,CUST00977,2026-04-20T21:15:15Z,2026-04-22T17:15:15Z,high,delivery_delay,closed,3
TICK001358,CUST00448,2026-04-25T12:36:17Z,2026-04-26T06:36:17Z,medium,account_issue,resolved,1
TICK001359,CUST00761,2026-05-21T12:19:05Z,,medium,delivery_delay,open,
TICK001360,CUST00350,2026-01-01T22:40:52Z,2026-01-02T16:40:52Z,high,technical_support,resolved,2
TICK001361,CUST00314,2026-01-29T19:02:53Z,,high,payment_issue,open,
TICK001362,CUST00035,2026-04-25T15:28:53Z,2026-04-27T08:28:53Z,high,refund_request,resolved,3
TICK001363,CUST00835,2026-03-23T20:50:00Z,2026-03-28T01:50:00Z,low,technical_support,closed,5
TICK001364,CUST00176,2026-04-12T15:55:48Z,2026-04-14T06:55:48Z,high,delivery_delay,resolved,2
TICK001365,CUST00558,2026-02-10T04:16:26Z,2026-02-10T20:16:26Z,medium,account_issue,resolved,3
TICK001366,CUST00698,2026-03-25T12:26:06Z,,high,technical_support,in_progress,
TICK001367,CUST00102,2026-01-22T17:43:58Z,,low,account_issue,open,
TICK001368,CUST00653,2026-03-16T10:31:10Z,,medium,technical_support,open,
TICK001369,CUST00748,2026-04-29T17:36:25Z,2026-05-04T11:36:25Z,low,payment_issue,resolved,2
TICK001370,CUST00137,2026-04-02T07:51:05Z,,high,payment_issue,in_progress,
TICK001371,CUST00561,2026-02-07T01:57:06Z,,medium,technical_support,open,
TICK001372,CUST00167,2026-04-07T09:30:32Z,2026-04-09T19:30:32Z,medium,delivery_delay,resolved,3
TICK001373,CUST00756,2026-03-13T07:10:22Z,2026-03-17T19:10:22Z,low,technical_support,closed,1
TICK001374,CUST00388,2026-04-02T21:46:22Z,2026-04-04T10:46:22Z,high,refund_request,closed,2
TICK001375,CUST00523,2026-02-08T13:04:26Z,,low,payment_issue,in_progress,
TICK001376,CUST00421,2026-01-14T08:11:17Z,,low,product_question,in_progress,
TICK001377,CUST00598,2026-01-22T02:36:11Z,2026-01-26T15:36:11Z,medium,technical_support,closed,5
TICK001378,CUST00485,2026-02-05T08:25:15Z,,critical,account_issue,in_progress,
TICK001379,CUST00722,2026-04-24T08:16:25Z,,high,product_question,in_progress,
TICK001380,CUST00108,2026-04-18T03:48:54Z,,low,account_issue,in_progress,
TICK001381,CUST00989,2026-05-18T05:09:41Z,2026-05-19T02:09:41Z,medium,payment_issue,resolved,1
TICK001382,CUST00890,2026-03-13T05:47:57Z,2026-03-17T10:47:57Z,low,product_question,resolved,1
TICK001383,CUST00468,2026-01-15T04:09:47Z,2026-01-15T13:09:47Z,critical,product_question,closed,4
TICK001384,CUST00687,2026-03-14T11:58:35Z,,critical,payment_issue,open,
TICK001385,CUST00977,2026-02-24T12:19:56Z,,medium,delivery_delay,open,
TICK001386,CUST00158,2026-01-31T05:55:30Z,,medium,delivery_delay,in_progress,
TICK001387,CUST00205,2026-03-02T02:53:38Z,,high,account_issue,in_progress,
TICK001388,CUST00639,2026-05-24T11:18:08Z,2026-05-24T12:18:08Z,high,refund_request,resolved,5
TICK001389,CUST00786,2026-04-29T12:32:47Z,2026-05-01T21:32:47Z,medium,payment_issue,resolved,4
TICK001390,CUST00259,2026-03-30T10:10:11Z,,critical,product_question,in_progress,
TICK001391,CUST00723,2026-01-19T15:20:04Z,2026-01-21T14:20:04Z,critical,technical_support,closed,1
TICK001392,CUST00320,2026-05-16T07:04:53Z,,medium,payment_issue,open,
TICK001393,CUST00751,2026-03-24T13:59:24Z,2026-03-28T14:59:24Z,low,payment_issue,closed,3
TICK001394,CUST00446,2026-04-29T09:22:24Z,2026-04-30T01:22:24Z,medium,payment_issue,resolved,5
TICK001395,CUST00363,2026-05-03T06:11:32Z,2026-05-03T17:11:32Z,high,technical_support,resolved,1
TICK001396,CUST00975,2026-04-25T23:01:32Z,2026-04-27T09:01:32Z,medium,technical_support,closed,2
TICK001397,CUST00239,2026-01-23T04:25:05Z,2026-01-26T20:25:05Z,low,account_issue,closed,4
TICK001398,CUST00443,2026-01-08T18:45:26Z,2026-01-08T20:45:26Z,low,technical_support,resolved,5
TICK001399,CUST00534,2026-01-04T06:15:28Z,,medium,delivery_delay,open,
TICK001400,CUST00198,2026-03-14T18:28:56Z,2026-03-17T10:28:56Z,low,technical_support,resolved,2
TICK001401,CUST00539,2026-03-08T15:23:10Z,2026-03-10T13:23:10Z,high,delivery_delay,resolved,5
TICK001402,CUST00690,2026-01-03T23:00:07Z,2026-01-08T21:00:07Z,medium,product_question,closed,5
TICK001403,CUST00987,2026-05-05T11:35:22Z,2026-05-06T16:35:22Z,critical,account_issue,closed,4
TICK001404,CUST00085,2026-03-12T10:00:02Z,2026-03-16T10:00:02Z,low,technical_support,resolved,5
TICK001405,CUST00694,2026-01-13T18:33:53Z,,critical,product_question,open,
TICK001406,CUST00957,2026-02-02T20:37:23Z,,high,refund_request,open,
TICK001407,CUST00887,2026-02-08T16:28:26Z,2026-02-12T17:28:26Z,medium,product_question,closed,4
TICK001408,CUST00003,2026-03-01T03:38:17Z,2026-03-02T05:38:17Z,critical,delivery_delay,resolved,2
TICK001409,CUST00110,2026-03-24T05:40:47Z,,high,product_question,open,
TICK001410,CUST00381,2026-01-23T12:39:33Z,,critical,delivery_delay,in_progress,
TICK001411,CUST00914,2026-02-02T16:11:27Z,2026-02-04T08:11:27Z,low,account_issue,closed,4
TICK001412,CUST00049,2026-01-14T00:46:09Z,,low,delivery_delay,in_progress,
TICK001413,CUST00474,2026-02-18T19:19:54Z,,critical,refund_request,open,
TICK001414,CUST00906,2026-03-07T09:06:36Z,2026-03-07T18:06:36Z,low,delivery_delay,closed,3
TICK001415,CUST00522,2026-01-01T21:19:15Z,2026-01-06T17:19:15Z,medium,refund_request,resolved,4
TICK001416,CUST00569,2026-04-11T11:54:12Z,,high,delivery_delay,in_progress,
TICK001417,CUST00380,2026-01-14T03:34:45Z,,low,payment_issue,open,
TICK001418,CUST00059,2026-03-11T01:10:13Z,,low,product_question,open,
TICK001419,CUST00982,2026-03-10T01:35:01Z,2026-03-11T06:35:01Z,critical,refund_request,closed,5
TICK001420,CUST00827,2026-04-12T21:29:18Z,2026-04-14T16:29:18Z,critical,account_issue,closed,3
TICK001421,CUST00016,2026-04-12T08:29:25Z,,high,account_issue,in_progress,
TICK001422,CUST00775,2026-03-21T08:10:20Z,,medium,account_issue,open,
TICK001423,CUST00456,2026-04-06T17:29:50Z,,medium,delivery_delay,in_progress,
TICK001424,CUST00802,2026-04-09T14:59:57Z,,high,delivery_delay,in_progress,
TICK001425,CUST00283,2026-03-03T10:57:18Z,2026-03-03T11:57:18Z,medium,technical_support,closed,5
TICK001426,CUST00701,2026-02-08T02:41:07Z,2026-02-12T22:41:07Z,low,delivery_delay,closed,5
TICK001427,CUST00924,2026-01-21T03:44:27Z,,high,technical_support,in_progress,
TICK001428,CUST00148,2026-03-26T20:54:34Z,,medium,refund_request,open,
TICK001429,CUST00800,2026-04-16T02:53:16Z,,critical,payment_issue,in_progress,
TICK001430,CUST00355,2026-01-18T03:25:57Z,2026-01-18T19:25:57Z,critical,technical_support,closed,5
TICK001431,CUST00816,2026-01-05T05:55:46Z,,critical,technical_support,in_progress,
TICK001432,CUST00293,2026-03-13T01:06:38Z,2026-03-16T18:06:38Z,medium,refund_request,resolved,2
TICK001433,CUST00523,2026-04-07T13:38:12Z,2026-04-11T12:38:12Z,low,account_issue,closed,4
TICK001434,CUST00190,2026-05-10T05:32:43Z,,medium,product_question,in_progress,
TICK001435,CUST00510,2026-02-11T02:15:07Z,,low,technical_support,in_progress,
TICK001436,CUST00392,2026-04-20T12:53:49Z,2026-04-25T01:53:49Z,low,product_question,resolved,2
TICK001437,CUST00628,2026-04-27T01:44:26Z,2026-05-01T12:44:26Z,medium,payment_issue,resolved,1
TICK001438,CUST00962,2026-05-17T21:23:50Z,2026-05-18T09:23:50Z,low,payment_issue,closed,5
TICK001439,CUST00439,2026-02-16T08:34:39Z,,critical,refund_request,in_progress,
TICK001440,CUST00419,2026-01-07T10:21:05Z,2026-01-07T22:21:05Z,high,delivery_delay,resolved,5
TICK001441,CUST00457,2026-02-01T23:22:47Z,2026-02-03T03:22:47Z,medium,account_issue,closed,3
TICK001442,CUST00459,2026-02-15T10:25:14Z,2026-02-16T19:25:14Z,high,product_question,resolved,2
TICK001443,CUST00615,2026-03-19T20:12:34Z,2026-03-22T03:12:34Z,medium,technical_support,resolved,1
TICK001444,CUST00750,2026-05-17T16:16:54Z,,critical,account_issue,open,
TICK001445,CUST00308,2026-04-27T12:36:57Z,,high,product_question,open,
TICK001446,CUST00503,2026-01-28T09:24:02Z,,critical,payment_issue,open,
TICK001447,CUST00167,2026-01-19T16:09:58Z,2026-01-20T10:09:58Z,low,account_issue,closed,4
TICK001448,CUST00765,2026-04-15T06:04:05Z,,medium,payment_issue,in_progress,
TICK001449,CUST00117,2026-03-31T00:47:59Z,,high,account_issue,open,
TICK001450,CUST00058,2026-02-17T13:00:47Z,2026-02-18T21:00:47Z,critical,payment_issue,closed,2
TICK001451,CUST00442,2026-05-12T17:03:18Z,2026-05-14T12:03:18Z,medium,technical_support,closed,1
TICK001452,CUST00017,2026-01-22T07:36:55Z,2026-01-23T22:36:55Z,medium,product_question,closed,1
TICK001453,CUST00093,2026-03-03T06:35:11Z,2026-03-05T00:35:11Z,high,account_issue,closed,3
TICK001454,CUST00198,2026-04-14T14:11:27Z,2026-04-15T14:11:27Z,critical,refund_request,closed,4
TICK001455,CUST00800,2026-04-29T06:36:06Z,2026-05-01T03:36:06Z,critical,refund_request,closed,1
TICK001456,CUST00461,2026-01-19T12:28:36Z,,high,refund_request,in_progress,
TICK001457,CUST00203,2026-04-14T23:42:04Z,2026-04-19T00:42:04Z,low,payment_issue,resolved,4
TICK001458,CUST00320,2026-03-07T00:48:34Z,,high,technical_support,open,
TICK001459,CUST00879,2026-01-27T12:05:19Z,2026-01-30T13:05:19Z,medium,product_question,closed,5
TICK001460,CUST00004,2026-04-25T01:57:14Z,2026-04-26T16:57:14Z,high,delivery_delay,resolved,5
TICK001461,CUST00141,2026-02-16T05:04:32Z,,low,technical_support,open,
TICK001462,CUST00140,2026-01-19T09:26:31Z,2026-01-19T10:26:31Z,critical,refund_request,resolved,2
